SK_ID_CURR,PREDICTION,TARGET
384056,0.2358105064142355,0
111822,0.04793010645944303,0
340014,0.0027654026048452795,0
262777,0.03441140594886952,0
203896,0.4659399638347438,0
155408,0.9477790831461333,0
355374,0.021634421692997886,0
433654,0.03790216406814204,0
151747,0.05666495862934751,0
352498,0.8477852019635845,0
452466,0.0473771440733413,0
168173,0.3694121049241297,0
321289,0.007393757846434837,0
106007,0.07333101343253705,0
178833,0.08466991110626187,0
343445,0.39370753227796784,0
346711,0.1252263247520152,0
220522,0.12949681816954428,0
232895,0.0300982024276405,0
199993,0.04212560545675207,0
210700,0.07003325036596529,0
419258,0.07242169232258847,0
288874,0.033155905651889764,0
383624,0.13492226882269967,0
235763,0.14303854667629726,0
330258,0.44072209539801743,0
128503,0.12145984934582568,0
309259,0.13186838527137304,0
231450,0.7883668895577661,0
156697,0.29303201147233565,0
285617,0.10080897816034785,0
133991,0.0700830284010281,0
363932,0.2651933401696174,0
370788,0.025496772337326612,0
183363,0.973469211007348,0
347416,0.13781084592068615,0
271109,0.1349584145232525,0
182188,0.5756100311476902,0
303317,0.2862149053202745,0
127362,0.009648894917073561,0
375606,0.21747423556533613,0
206982,0.39609686022380214,0
328221,0.5665911870957963,0
171059,0.02489328902803583,0
397792,0.24938225281939802,0
383406,0.022961802078995456,0
206146,0.01789170204764761,0
392756,0.03894173012373054,0
306507,0.10148109633507466,0
329688,0.10317056525964889,0
446393,0.04827864884485602,0
381737,0.09419317426347304,0
295341,0.5873166687850861,0
201773,0.1790228404562709,0
153306,0.15507561869268913,0
336754,0.11531621099343527,0
202941,0.18064936570408124,0
432435,0.06141844266016897,0
201652,0.07261826412732444,0
156656,0.04644090759478634,0
185707,0.7129336817748193,0
149298,0.2755954653548745,0
228966,0.02091883233722346,0
136819,0.11551225193705472,0
128077,0.020841126606839715,0
349008,0.04539948252168064,0
247288,0.13205923885158283,0
395190,0.14536086850821714,0
124238,0.21262155605302502,0
419490,0.019859809410372936,0
254977,0.4011702713529484,0
295886,0.11207098320287044,0
408173,0.39900218196851944,0
234167,0.07104255433358299,0
137258,0.08149138311836716,0
372973,0.2673228036100473,0
113225,0.26262806345816875,0
162283,0.17149716057343958,0
158754,0.026076724728031114,0
451041,0.9254647059615285,0
444618,0.7763844564213048,0
350837,0.01835600068898682,0
297812,0.036007310073815635,0
290022,0.30598292257101,0
331637,0.48843468488576497,0
373449,0.5907887829765585,0
218928,0.2118465310968912,0
315498,0.07317078274825595,0
186258,0.0883831950485784,0
146907,0.0010443023806646593,0
371884,0.5413012927068958,0
360450,0.07386325924156632,0
310679,0.13346038173130265,0
398762,0.028501985318665983,0
364034,0.37844389288021146,0
353512,0.19518771287585274,0
118389,0.2783618896137489,0
118494,0.08698606161129487,0
391141,0.3481616701997355,0
180477,0.04379356576627355,0
136531,0.8140814160423915,0
373419,0.014659335494160743,0
382674,0.36408721163419433,0
424969,0.012756585592522811,0
343825,0.05235727196667926,0
122572,0.04741543550278615,0
265145,0.011207690597613939,0
329283,0.03141784800803391,0
175920,0.003619124895149667,0
224177,0.016976134570314137,0
139933,0.034551218171893786,0
403587,0.01639052582476178,0
173162,0.01677126781928601,0
417498,0.27230337853677644,0
119339,0.3815492531792753,0
200114,0.006045478733391501,0
272748,0.5421755599832149,0
400124,0.020396394380048283,0
192797,0.02933844196820607,0
393067,0.007270409648331903,0
259306,0.028475519343099623,0
333450,0.1569347037066072,0
150927,0.15127609845646767,0
262273,0.058567946928448564,0
230964,0.13374557107513182,0
139316,0.27108387487200725,0
377299,0.08075056057058345,0
190981,0.5176197915418276,0
283798,0.11533692241110813,0
133380,0.031157649548523327,0
397829,0.07189243226375489,0
372348,0.059587118537138176,0
317645,0.024219411495741205,0
218885,0.050504307729292174,0
110688,0.8185115739279131,0
222123,0.045632544780930484,0
306496,0.4431160245273578,0
324510,0.11522971893288449,0
112187,0.06366479357647105,0
449652,0.03250685209632685,0
212315,0.5879948417086458,0
418904,0.5758865756431422,0
225043,0.02597817496262238,0
210300,0.4305016899849573,0
454180,0.04956332495909233,0
355464,0.18752022643102229,0
194458,0.13616898582695267,0
406439,0.43445921584621977,0
245055,0.06597575695123231,0
286481,0.26305524667203883,0
124760,0.07865126164441591,0
303616,0.0014541749501397769,0
368711,0.07407952889976782,0
204135,0.022358829648173276,0
338092,0.6977462606548746,0
295703,0.04406916366637718,0
344221,0.12040649637147295,0
210466,0.06239873335436557,0
293788,0.23708917244522643,0
429697,0.04643798697647084,0
363550,0.27417456131545165,0
339069,0.3937917128127446,0
222936,0.03522723125863984,0
270980,0.10612379689456293,0
324300,0.08685748143830169,0
323678,0.036660167728693495,0
111186,0.061681651988708334,0
424781,0.2989579078777382,0
288856,0.0695709010354875,0
408559,0.9387886648534138,0
427629,0.43761071919258526,0
124221,0.46297389992302046,0
198030,0.050219715678792166,0
341656,0.24332105587792063,0
390550,0.33582540949716067,0
392254,0.01311150602260879,0
289997,0.05121623377967719,0
256079,0.021051431717155823,0
400434,0.0017423533010098903,0
389516,0.1289958738865906,0
161627,0.15701812885415037,0
260196,0.04596587783184726,0
207169,0.632129225550885,0
100244,0.32063659410483253,0
361061,0.3365521062199269,0
303837,0.012875277264089595,0
339126,0.11667527936853252,0
106272,0.9005212735419328,0
144779,0.8416686182885803,0
247237,0.057644876175599664,0
413328,0.09741560449107732,0
108822,0.05071871347967252,0
446671,0.9083955254150455,0
383051,0.7214842340580471,0
